customer_id,age,annual_income,monthly_income,employment_years,loan_amount,loan_term_months,interest_rate,emi,num_existing_loans,credit_utilization,num_late_payments_12m,credit_history_years,default
301,38,80147.6,6678.97,7.4,101583.42,48,13.96,2773.88,1,0.457,0,16,0
302,61,132950.01,11079.17,0.3,94259.65,48,19.06,2821.36,1,0.31,3,38,0
303,21,177344.45,14778.7,2.3,397783.35,48,11.26,10331.22,0,0.098,0,0,1
304,64,213662.77,17805.23,9.0,216867.04,36,8.22,6817.86,4,0.051,1,40,0
305,47,325652.84,27137.74,5.4,245214.84,12,8.99,21443.26,2,0.22,0,26,0
306,27,172836.8,14403.07,6.3,263516.96,36,14.39,9056.38,4,0.25,2,4,1
307,35,161853.96,13487.83,7.7,369658.08,12,11.22,32708.94,1,0.3,2,14,1
308,48,186330.32,15527.53,19.7,410351.76,60,21.27,11163.81,2,0.089,0,26,0
309,36,169765.44,14147.12,5.5,350067.75,60,10.92,7597.36,2,0.137,0,16,1
310,26,224752.06,18729.34,14.9,204866.84,84,10.1,3411.63,4,0.407,2,6,0
311,53,219994.16,18332.85,14.6,430694.94,24,12.18,20310.53,2,0.289,2,29,0
312,53,418540.28,34878.36,12.0,948261.57,48,22.23,29994.53,0,0.174,0,32,0
313,26,180816.02,15068.0,3.8,384662.72,24,19.02,19394.05,1,0.448,1,4,1
314,34,248004.38,20667.03,8.7,398573.15,60,11.73,8811.75,0,0.077,0,12,0
315,32,225818.91,18818.24,6.0,339124.5,84,14.74,6494.63,0,0.155,0,9,0
316,53,444383.18,37031.93,18.1,951294.9,84,10.86,16218.55,1,0.021,2,30,0
317,56,274542.23,22878.52,10.1,385478.07,84,8.78,6159.03,1,0.358,0,36,0
318,56,501494.72,41791.23,6.9,383923.42,36,9.37,12274.88,0,0.13,1,34,0
319,66,166677.3,13889.78,16.9,206412.19,48,14.6,5702.84,1,0.28,0,43,0
320,58,289328.12,24110.68,6.2,622977.05,60,8.94,12913.85,0,0.584,0,38,0
321,36,222360.34,18530.03,10.8,54094.97,84,12.94,982.33,1,0.632,0,12,0
322,26,160648.97,13387.41,11.5,185257.49,48,17.8,5422.6,0,0.139,0,4,0
323,51,286715.15,23892.93,9.7,623211.29,12,18.14,57177.54,1,0.367,0,30,1
324,65,705360.2,58780.02,7.5,1021801.06,12,11.02,90318.01,2,0.267,0,42,1
325,68,193599.25,16133.27,12.2,214086.57,24,21.92,11097.96,1,0.279,1,46,0
326,32,278249.23,23187.44,4.9,511975.62,24,10.14,23658.17,4,0.167,1,9,0
327,32,153873.2,12822.77,13.6,248115.64,24,20.19,12651.09,1,0.326,1,11,0
328,22,142969.43,11914.12,6.6,213677.71,36,20.86,8034.97,2,0.227,1,0,0
329,27,200060.25,16671.69,14.7,146485.4,36,10.65,4771.5,1,0.413,0,5,0
330,48,236808.84,19734.07,13.2,548997.63,36,17.95,19833.81,2,0.202,3,27,0
331,47,242124.78,20177.06,10.7,95349.73,84,21.99,2233.07,1,0.15,1,23,0
332,39,264868.17,22072.35,7.5,474376.91,12,11.26,41983.77,2,0.243,2,19,0
333,36,130070.73,10839.23,13.5,226264.54,36,9.42,7239.46,2,0.385,1,15,0
334,61,216864.26,18072.02,10.9,108286.72,60,11.45,2378.79,2,0.678,3,37,0
335,43,381123.69,31760.31,0.0,163803.76,84,20.98,3734.73,2,0.416,1,20,0
336,60,150373.5,12531.12,3.9,148412.33,24,12.82,7043.25,0,0.3,1,38,0
337,68,248308.49,20692.37,8.8,95883.1,48,20.37,2936.69,3,0.047,0,46,0
338,36,343321.25,28610.1,9.4,821631.74,24,13.67,39320.94,1,0.228,0,14,1
339,30,200559.56,16713.3,11.5,436501.84,84,21.64,10128.65,1,0.311,1,7,0
340,67,351780.33,29315.03,15.7,837574.13,48,14.29,23009.98,2,0.082,0,43,0
341,52,138612.4,11551.03,10.9,343845.23,36,19.36,12666.67,0,0.245,0,31,0
342,35,462418.12,38534.84,0.0,326604.79,12,19.13,30119.05,2,0.505,0,14,0
343,51,356076.32,29673.03,9.0,701997.82,60,8.45,14385.65,0,0.285,1,30,0
344,46,304928.53,25410.71,14.1,381137.66,12,11.3,33738.94,1,0.362,0,24,0
345,65,520429.14,43369.1,8.6,155767.97,60,8.01,3159.16,2,0.118,0,43,0
346,33,251531.99,20961.0,9.0,348072.93,60,21.85,9583.73,3,0.074,0,10,0
347,69,217743.26,18145.27,5.5,84705.93,48,22.59,2695.96,1,0.11,0,45,0
348,66,589053.41,49087.78,12.7,1454229.42,36,12.8,48858.76,4,0.336,0,45,0
349,29,744436.55,62036.38,6.2,1574083.41,12,12.34,140105.89,0,0.008,1,6,1
350,29,209668.11,17472.34,11.0,440385.11,48,12.95,11803.5,1,0.139,1,5,0
351,47,280163.43,23346.95,10.1,106239.84,24,8.32,4820.46,0,0.073,4,26,0
352,23,500078.95,41673.25,8.3,108879.65,36,13.41,3690.12,1,0.486,1,3,0
353,35,285194.73,23766.23,10.4,232566.91,24,15.13,11290.76,3,0.106,1,13,0
354,42,399230.51,33269.21,9.0,843329.84,48,9.36,21130.75,3,0.346,2,19,1
355,68,438099.7,36508.31,14.4,671969.25,84,9.84,11100.01,0,0.298,3,47,0
356,69,223876.02,18656.34,11.4,380693.12,60,13.27,8714.65,3,0.204,1,45,0
357,28,365725.13,30477.09,13.2,181378.19,36,14.39,6233.49,2,0.133,2,6,0
358,64,295641.74,24636.81,4.2,372420.15,12,21.2,34713.2,2,0.041,0,40,0
359,25,161387.84,13448.99,3.9,204884.89,36,21.51,7772.81,0,0.278,2,4,0
360,57,180804.87,15067.07,8.3,443461.25,60,21.06,12012.09,0,0.304,0,37,0
361,62,214012.89,17834.41,11.7,423882.76,84,18.18,8953.88,1,0.143,0,41,0
362,64,471776.17,39314.68,10.7,239900.67,84,23.31,5815.5,0,0.402,0,41,0
363,31,479586.27,39965.52,4.2,602267.69,24,14.85,29159.04,1,0.56,0,9,0
364,64,431471.38,35955.95,11.9,851852.77,60,19.38,22276.03,0,0.387,1,43,0
365,26,369555.18,30796.26,4.9,740928.1,12,19.12,68323.84,1,0.34,5,4,1
366,46,364547.87,30378.99,11.4,454383.73,36,9.18,14487.38,2,0.315,0,26,0
367,44,340707.71,28392.31,9.4,713634.66,60,20.3,19026.27,2,0.387,0,23,0
368,36,363595.96,30299.66,6.9,470296.52,24,16.27,23087.9,0,0.34,1,16,0
369,22,376126.68,31343.89,5.3,104150.01,12,19.78,9636.92,1,0.541,1,0,0
370,58,146941.37,12245.11,8.7,303811.32,84,17.97,6380.12,1,0.251,0,34,0
371,37,199760.9,16646.74,8.4,496772.1,24,17.93,24784.1,0,0.328,0,15,1
372,53,177289.49,14774.12,2.8,148817.41,36,22.75,5741.31,2,0.224,1,31,0
373,41,515850.62,42987.55,11.0,893345.8,12,16.63,81320.6,3,0.178,1,20,1
374,39,678100.0,56508.33,13.8,768030.19,48,11.8,20149.84,3,0.072,0,15,0
375,64,100255.38,8354.62,12.3,113688.06,36,8.35,3580.96,0,0.355,2,41,0
376,25,648493.53,54041.13,9.6,1498039.01,84,13.8,27908.02,1,0.116,1,1,0
377,57,309700.41,25808.37,5.8,745749.24,48,13.33,20128.94,2,0.664,0,37,1
378,57,492061.95,41005.16,8.6,221525.26,24,22.08,11501.08,1,0.39,0,33,0
379,39,382022.04,31835.17,7.3,715228.34,60,9.89,15157.81,2,0.185,0,16,0
380,33,609380.12,50781.68,8.6,374149.97,12,9.19,32752.94,0,0.222,1,13,0
381,21,329348.33,27445.69,12.7,468110.37,24,10.56,21722.11,0,0.247,0,0,0
382,66,149982.33,12498.53,7.5,306260.03,12,14.65,27591.96,1,0.302,1,42,1
383,67,281295.94,23441.33,0.0,200823.68,48,14.0,5487.8,0,0.337,1,44,0
384,32,383781.26,31981.77,12.0,363745.52,84,20.47,8180.66,0,0.156,1,11,0
385,22,266204.33,22183.69,10.0,631483.05,24,23.09,33101.08,1,0.313,0,1,1
386,27,412035.94,34336.33,8.7,478254.36,48,9.13,11930.92,1,0.224,0,4,0
387,24,286975.26,23914.6,2.1,108022.89,60,11.77,2390.37,2,0.187,2,0,0
388,61,220189.84,18349.15,3.8,254953.85,84,17.76,5322.77,3,0.509,0,38,0
389,64,172303.17,14358.6,4.4,213408.75,12,18.89,19655.82,0,0.171,0,43,1
390,28,243797.27,20316.44,5.1,485409.42,48,9.32,12153.33,3,0.33,1,4,1
391,57,328497.93,27374.83,5.5,328912.25,60,23.01,9274.08,2,0.351,2,35,0
392,29,111335.57,9277.96,2.1,54706.6,60,11.42,1200.94,0,0.209,1,5,0
393,38,200779.34,16731.61,18.8,399491.61,60,19.75,10528.59,0,0.198,1,16,0
394,50,109278.39,9106.53,15.5,116189.59,60,9.81,2457.84,0,0.472,1,26,0
395,56,217828.33,18152.36,9.4,59197.48,84,20.98,1349.7,0,0.412,1,36,0
396,63,539639.91,44969.99,7.8,1141017.18,12,15.08,103029.36,2,0.472,1,43,1
397,23,163888.53,13657.38,17.1,397107.8,60,21.12,10769.92,2,0.182,1,2,1
398,30,421502.03,35125.17,16.1,1017650.84,12,9.93,89434.55,2,0.284,1,9,1
399,34,1232324.23,102693.69,4.3,2005410.29,24,23.83,105858.16,0,0.537,2,14,1
400,36,613397.87,51116.49,9.2,494807.6,24,20.73,25360.44,2,0.356,3,13,0
401,69,317031.59,26419.3,7.1,695715.5,84,22.25,16405.36,0,0.123,1,46,0
402,59,455530.17,37960.85,6.7,277518.03,12,12.69,24746.81,0,0.396,1,39,0
403,36,149515.99,12459.67,7.2,287580.6,36,9.02,9147.66,2,0.114,3,14,1
404,68,135035.46,11252.96,7.6,297917.59,12,14.03,26753.37,0,0.311,4,48,1
405,45,300844.58,25070.38,9.1,701975.08,84,11.85,12335.54,3,0.352,0,25,0
406,45,361965.9,30163.82,9.1,546308.06,60,10.65,11782.93,1,0.243,0,23,0
407,42,512574.91,42714.58,15.2,1230872.89,36,23.36,47878.01,2,0.227,1,18,1
408,28,223154.34,18596.2,4.0,63052.76,36,18.15,2284.26,0,0.43,0,6,0
409,66,326667.38,27222.28,12.8,93952.22,12,15.15,8486.62,1,0.357,1,46,0
410,21,321115.38,26759.62,2.6,626686.53,24,23.19,32880.79,0,0.396,0,0,1
411,29,277701.74,23141.81,9.2,692833.85,12,15.34,62645.22,2,0.117,1,5,1
412,32,286004.43,23833.7,13.2,154384.11,84,20.31,3457.16,0,0.224,1,9,0
413,34,193425.51,16118.79,10.8,205281.45,12,17.07,18729.46,2,0.108,1,14,0
414,27,341073.65,28422.8,6.4,841755.63,36,9.43,26936.38,1,0.327,0,4,1
415,21,326937.73,27244.81,9.4,720930.39,60,22.11,19956.43,0,0.35,0,0,0
416,54,237992.42,19832.7,16.3,272507.34,84,11.11,4681.77,0,0.368,0,32,0
417,68,413696.19,34474.68,5.0,930151.14,36,11.59,30712.5,5,0.207,1,46,0
418,26,495794.0,41316.17,10.8,613521.45,12,14.82,55323.31,2,0.485,3,2,1
419,35,416103.02,34675.25,12.8,407949.28,24,15.84,19943.29,1,0.218,0,11,0
420,45,176094.9,14674.58,6.1,273201.24,12,14.01,24531.24,1,0.172,1,23,1
421,66,311708.23,25975.69,16.7,262064.76,12,12.56,23352.85,0,0.171,0,45,0
422,55,188016.35,15668.03,18.4,321697.93,84,19.3,7008.72,3,0.422,0,35,0
423,58,311226.86,25935.57,13.5,270331.34,24,14.23,13008.78,1,0.573,0,36,0
424,49,188382.86,15698.57,13.5,257610.35,24,9.08,11778.32,1,0.185,1,28,0
425,41,561620.52,46801.71,0.0,1110774.8,48,19.74,33647.6,1,0.531,1,20,1
426,30,438741.52,36561.79,1.4,958172.16,48,22.37,30381.04,0,0.286,0,8,1
427,63,527811.59,43984.3,7.6,154368.17,84,12.13,2735.76,0,0.545,0,39,0
428,60,501751.9,41812.66,4.7,937701.24,36,12.47,31356.02,0,0.094,0,37,0
429,22,259030.25,21585.85,11.1,581132.61,84,11.22,10017.76,1,0.174,0,0,0
430,56,239712.39,19976.03,0.0,453997.63,84,21.95,10621.31,2,0.131,0,36,0
431,25,708469.23,59039.1,11.1,517100.18,36,8.83,16402.76,1,0.016,0,2,0
432,57,273058.18,22754.85,7.1,523557.27,12,11.78,46463.56,2,0.392,2,35,1
433,61,150649.27,12554.11,5.3,308946.81,36,17.48,11088.74,2,0.385,2,40,0
434,27,490771.23,40897.6,17.5,300949.4,36,15.78,10547.83,1,0.224,3,6,0
435,42,318662.5,26555.21,6.5,731942.9,12,19.42,67600.16,1,0.47,0,19,1
436,27,629683.17,52473.6,0.0,520490.82,48,9.29,13024.23,1,0.367,0,6,0
437,48,334865.7,27905.48,10.3,795927.94,48,12.02,20967.65,0,0.158,0,28,0
438,66,293607.54,24467.3,9.9,396065.66,84,10.27,6630.55,0,0.354,1,45,0
439,24,636067.78,53005.65,7.1,316500.95,48,10.09,8040.97,0,0.102,1,0,0
440,40,137415.83,11451.32,19.8,251074.46,12,20.2,23282.2,1,0.055,0,17,1
441,68,221309.81,18442.48,9.1,333005.8,12,23.28,31372.98,2,0.309,0,44,1
442,35,190292.67,15857.72,13.1,371924.9,12,8.37,32416.82,0,0.154,1,15,1
443,27,98958.92,8246.58,9.6,87793.13,48,13.25,2366.18,2,0.056,1,3,0
444,44,458900.28,38241.69,14.4,151966.48,60,21.58,4160.94,0,0.28,0,22,0
445,45,224423.64,18701.97,6.3,133824.74,60,15.6,3225.98,1,0.202,1,24,0
446,53,466346.42,38862.2,2.7,605266.67,24,10.67,28117.53,0,0.112,0,33,0
447,36,360246.3,30020.52,11.8,109963.55,36,8.37,3464.66,4,0.23,1,12,0
448,67,401744.36,33478.7,9.5,689411.82,36,11.32,22675.08,1,0.122,0,44,0
449,46,236168.37,19680.7,12.0,321424.65,12,13.64,28805.38,0,0.437,2,24,1
450,35,202374.64,16864.55,4.9,138062.8,60,8.06,2803.38,1,0.116,1,15,0
451,68,310171.43,25847.62,10.4,631955.4,24,15.42,30767.65,1,0.599,1,44,1
452,66,469575.37,39131.28,0.0,800216.83,36,22.12,30610.34,1,0.194,0,42,0
453,45,289181.27,24098.44,5.6,423158.07,60,9.88,8965.89,2,0.343,1,24,0
454,22,208779.06,17398.26,4.5,388904.94,60,10.68,8393.8,1,0.325,2,1,0
455,50,162834.72,13569.56,10.5,254600.62,48,10.35,6500.21,0,0.214,3,28,1
456,48,328430.82,27369.24,5.6,72893.65,24,23.55,3837.61,0,0.149,1,25,0
457,28,224799.96,18733.33,1.1,327826.77,36,22.11,12538.52,2,0.133,2,4,1
458,52,286109.45,23842.45,5.2,222770.62,60,10.03,4736.51,0,0.182,0,32,0
459,62,263184.51,21932.04,11.0,518061.76,24,15.3,25192.98,1,0.398,1,42,1
460,26,237467.13,19788.93,8.7,411105.79,48,18.1,12097.73,2,0.523,0,6,1
461,56,343486.05,28623.84,4.3,537613.7,36,23.59,20976.56,3,0.32,1,32,0
462,27,391308.7,32609.06,12.2,559137.23,48,10.31,14264.55,2,0.204,1,5,0
463,57,792255.7,66021.31,15.8,627332.33,84,20.79,14230.61,0,0.709,2,37,0
464,41,433212.59,36101.05,12.5,738903.71,60,20.91,19952.44,0,0.186,1,21,0
465,21,657921.67,54826.81,0.0,1333413.1,60,19.03,34611.49,1,0.09,1,0,0
466,68,196948.95,16412.41,9.2,217217.03,36,14.7,7498.03,1,0.615,1,44,0
467,29,133189.42,11099.12,7.3,134160.32,84,23.91,3302.88,1,0.026,0,8,0
468,50,294426.56,24535.55,0.0,694171.25,24,22.49,36180.52,1,0.367,0,30,1
469,29,455437.43,37953.12,1.5,930473.43,60,14.11,21703.59,1,0.071,1,7,1
470,66,421081.15,35090.1,12.0,145564.13,48,16.5,4162.7,2,0.033,0,46,0
471,57,543448.81,45287.4,8.9,454656.62,12,8.8,39718.24,0,0.072,1,34,0
472,60,83427.0,6952.25,8.4,180225.48,12,8.65,15731.75,1,0.122,2,38,1
473,42,554869.62,46239.14,4.7,1073554.33,60,20.52,28754.13,1,0.165,0,19,0
474,43,350715.74,29226.31,13.4,226659.35,60,13.7,5238.78,1,0.192,1,21,0
475,52,137035.23,11419.6,1.9,181574.4,12,18.64,16702.09,0,0.34,0,32,1
476,59,425816.77,35484.73,3.6,268540.64,84,17.17,5514.26,1,0.221,1,39,0
477,62,322784.85,26898.74,6.4,502577.16,12,21.93,47021.47,3,0.155,0,42,0
478,21,358833.81,29902.82,0.4,144652.72,12,17.24,13209.5,3,0.107,1,0,0
479,53,488724.68,40727.06,3.6,394020.34,84,15.86,7794.67,1,0.457,2,33,0
480,26,367742.29,30645.19,13.3,144296.96,48,18.32,4262.89,1,0.359,1,5,0
481,35,142000.73,11833.39,3.8,330266.7,36,9.51,10580.96,1,0.049,0,13,0
482,61,276091.29,23007.61,11.9,169483.54,24,10.49,7859.19,1,0.346,0,38,0
483,33,132081.89,11006.82,11.2,184912.65,84,18.99,3994.5,0,0.318,2,12,0
484,60,410253.66,34187.8,7.2,251777.99,36,17.19,9000.4,0,0.047,1,38,0
485,43,596589.84,49715.82,0.9,294912.5,36,14.43,10141.11,0,0.132,0,19,0
486,32,159416.26,13284.69,8.3,33270.47,24,9.32,1524.84,2,0.093,0,10,0
487,37,211984.43,17665.37,0.0,82415.09,60,10.04,1752.7,1,0.601,0,14,0
488,47,190768.39,15897.37,5.4,270437.01,36,10.45,8783.49,0,0.181,0,26,0
489,58,236344.88,19695.41,9.2,333292.15,84,9.57,5459.28,1,0.089,0,38,0
490,50,364474.39,30372.87,12.3,286426.68,84,21.21,6570.76,0,0.197,1,28,0
491,66,237628.89,19802.41,7.2,557590.29,48,21.56,17434.56,0,0.555,1,46,0
492,63,410965.72,34247.14,5.0,498191.16,48,12.5,13241.92,1,0.371,0,39,0
493,57,505190.01,42099.17,4.6,1038709.51,24,10.54,48190.47,2,0.101,2,33,1
494,50,514463.37,42871.95,5.7,705905.13,84,14.87,13570.24,0,0.301,0,26,0
495,35,169551.07,14129.26,11.1,128947.36,84,23.98,3180.25,0,0.247,2,14,1
496,41,593008.77,49417.4,9.8,335699.13,36,8.97,10670.46,0,0.054,2,18,0
497,26,617254.16,51437.85,7.9,372180.63,84,22.57,8850.14,4,0.12,5,2,0
498,39,644570.81,53714.23,11.2,1129517.46,60,15.79,27341.8,2,0.134,0,19,0
499,66,274057.33,22838.11,8.0,526809.88,12,15.45,47660.91,2,0.387,1,42,1
500,41,203633.84,16969.49,1.3,119013.81,12,9.75,10449.37,1,0.243,0,20,0
501,26,181294.74,15107.89,2.4,448265.26,36,13.25,15157.86,3,0.226,2,5,1
502,52,170947.21,14245.6,11.0,393667.41,36,10.78,12847.19,1,0.153,2,30,1
503,68,298297.09,24858.09,1.1,226297.25,36,21.64,8600.31,0,0.303,1,45,0
504,63,453126.19,37760.52,6.1,417827.67,48,17.91,12254.05,1,0.321,0,40,0
505,34,569935.92,47494.66,7.4,1387674.01,48,20.67,42724.37,1,0.309,0,13,0
506,43,232633.94,19386.16,2.8,580300.64,48,20.88,17931.98,0,0.508,1,21,1
507,47,290877.03,24239.75,0.0,333122.14,84,17.89,6980.05,0,0.44,0,27,0
508,33,281505.21,23458.77,2.1,598758.81,36,18.82,21893.66,0,0.116,0,13,1
509,34,215854.51,17987.88,0.0,500296.88,84,19.83,11058.54,0,0.586,1,12,0
510,32,428426.62,35702.22,11.1,952926.1,84,19.04,20613.5,2,0.17,0,12,1
511,69,355551.05,29629.25,10.0,618770.02,60,15.33,14827.9,0,0.521,0,48,0
512,57,318351.56,26529.3,4.2,369977.38,48,16.29,10540.29,0,0.367,1,33,0
513,62,354744.37,29562.03,1.2,482696.56,48,23.9,15710.12,1,0.747,1,42,0
514,61,403416.83,33618.07,13.8,742567.63,84,23.95,18299.99,0,0.209,0,38,0
515,67,401401.92,33450.16,10.2,319349.67,36,17.67,11492.46,0,0.642,0,46,0
516,26,195000.04,16250.0,4.9,357349.62,12,10.72,31536.5,1,0.458,0,6,1
517,64,464243.41,38686.95,13.9,654306.62,60,9.79,13834.57,0,0.385,3,42,1
518,24,336947.72,28078.98,8.7,518184.41,84,13.63,9605.18,1,0.142,1,1,0
519,44,238635.34,19886.28,9.6,506544.7,60,20.65,13604.19,1,0.179,2,23,1
520,50,333405.53,27783.79,2.8,789835.56,12,13.03,70557.08,1,0.127,3,26,1
521,38,352300.13,29358.34,0.4,317999.97,60,12.26,7115.59,1,0.255,1,18,0
522,28,509350.59,42445.88,0.1,995341.27,48,18.6,29551.14,1,0.432,0,4,0
523,30,175768.35,14647.36,18.4,277460.29,12,14.37,24960.69,2,0.455,1,6,0
524,61,575210.98,47934.25,3.9,499613.28,48,16.85,14377.62,2,0.044,0,37,0
525,36,300013.63,25001.14,8.3,506476.83,36,20.28,18894.83,1,0.387,1,16,1
526,36,230250.56,19187.55,10.3,392848.05,84,20.51,8844.7,3,0.178,0,15,0
527,66,226753.99,18896.17,7.9,473106.49,84,16.7,9586.46,2,0.336,1,46,1
528,28,179748.89,14979.07,7.2,203669.86,24,22.43,10609.31,1,0.516,0,8,0
529,65,124186.85,10348.9,7.1,256578.67,12,21.67,23973.59,0,0.097,0,43,1
530,66,416107.92,34675.66,10.4,317139.33,24,9.66,14584.65,1,0.148,1,46,0
531,50,798462.43,66538.54,2.8,1006747.97,84,18.83,21652.25,1,0.373,0,26,0
532,29,132083.86,11006.99,5.8,214524.63,84,18.86,4617.62,2,0.364,0,8,0
533,28,184385.89,15365.49,0.0,290656.19,12,11.93,25814.93,0,0.145,2,8,1
534,34,431831.87,35985.99,0.0,134814.97,36,12.53,4511.99,1,0.391,1,11,0
535,49,289868.18,24155.68,1.5,293140.49,36,17.26,10489.23,2,0.183,1,25,0
536,28,450093.05,37507.75,12.3,419904.56,60,23.25,11897.7,3,0.156,2,8,0
537,43,281852.66,23487.72,6.6,683967.91,12,11.38,60571.52,1,0.154,1,23,1
538,26,221834.36,18486.2,11.5,538612.0,12,21.84,50369.59,1,0.597,1,6,1
539,47,264892.39,22074.37,9.9,273909.39,36,12.4,9150.13,0,0.099,2,24,0
540,22,90125.22,7510.44,9.3,180989.15,12,18.22,16612.04,1,0.202,0,0,1
541,55,167419.48,13951.62,3.3,246121.56,12,13.28,22015.25,2,0.156,0,31,1
542,23,476460.3,39705.02,8.4,528985.51,60,20.75,14236.54,1,0.249,1,2,0
543,30,538180.84,44848.4,9.3,1075582.08,84,19.95,23852.22,0,0.204,1,7,0
544,29,599039.63,49919.97,19.0,1431609.78,12,21.61,133722.07,4,0.39,1,8,1
545,61,369695.39,30807.95,6.3,379720.98,84,22.89,9105.14,2,0.511,1,39,0
546,23,95986.76,7998.9,11.7,56416.83,24,9.84,2599.19,1,0.287,2,0,0
547,42,215884.05,17990.34,7.4,514912.11,12,12.72,45922.93,2,0.226,0,20,1
548,49,575116.46,47926.37,4.5,1051764.49,24,9.54,48310.6,1,0.076,2,29,0
549,46,667655.18,55637.93,12.3,464533.45,36,20.7,17429.86,1,0.019,1,22,0
550,54,586145.82,48845.48,17.5,128725.17,48,13.13,3461.69,3,0.662,0,32,0
551,60,263517.16,21959.76,9.3,454629.91,36,20.32,16969.89,1,0.131,0,37,0
552,40,154308.95,12859.08,4.6,251926.85,24,23.25,13225.53,1,0.265,0,19,0
553,61,290594.53,24216.21,10.3,207709.02,36,17.57,7464.45,2,0.212,0,38,0
554,36,298762.29,24896.86,9.4,501198.06,24,15.45,24408.71,0,0.348,1,12,0
555,69,648736.83,54061.4,19.1,360161.26,24,10.48,16699.52,1,0.106,0,45,0
556,45,332333.96,27694.5,11.7,375273.77,84,16.6,7582.52,0,0.079,0,21,0
557,57,299042.38,24920.2,3.3,273978.63,36,12.63,9182.67,1,0.711,2,35,0
558,63,307659.08,25638.26,14.4,672889.37,12,22.6,63173.13,2,0.148,0,41,1
559,59,362191.88,30182.66,11.9,315746.02,84,20.52,7110.72,1,0.181,3,36,0
560,62,405639.47,33803.29,12.7,343924.0,24,23.04,18019.27,2,0.086,1,41,0
561,47,206433.02,17202.75,10.2,399379.49,36,23.29,15520.3,1,0.385,3,24,1
562,23,174763.66,14563.64,13.0,41914.5,48,19.58,1266.11,2,0.352,1,0,0
563,45,588468.84,49039.07,10.2,1090718.29,24,12.93,51818.88,2,0.484,1,22,0
564,29,130545.79,10878.82,6.7,40237.45,12,12.75,3589.18,2,0.431,0,5,0
565,64,672578.24,56048.19,8.7,221049.41,24,11.44,10347.85,0,0.156,2,42,0
566,32,114080.62,9506.72,7.4,151539.8,60,22.4,4219.9,0,0.107,0,11,0
567,32,221400.69,18450.06,9.7,532003.08,48,17.87,15591.47,1,0.557,2,12,1
568,33,482109.71,40175.81,8.4,276778.35,60,14.64,6532.35,0,0.367,0,11,0
569,52,296609.26,24717.44,6.4,266780.05,36,12.99,8987.59,2,0.148,1,30,0
570,48,153546.94,12795.58,7.1,271224.67,84,20.36,6081.8,1,0.272,0,26,0
571,67,367035.58,30586.3,8.0,827002.68,24,20.46,42277.04,0,0.761,1,47,1
572,41,306662.22,25555.18,0.0,410587.53,60,18.89,10626.03,4,0.592,1,17,0
573,34,266192.73,22182.73,13.1,357732.66,24,10.27,16552.16,1,0.136,1,11,0
574,23,217083.83,18090.32,9.7,198869.46,60,11.54,4377.65,0,0.176,1,3,0
575,21,291471.35,24289.28,4.9,311282.28,60,23.61,8884.63,0,0.238,0,0,0
576,39,221690.87,18474.24,11.0,116256.84,12,20.78,10812.84,1,0.293,1,17,0
577,66,1001757.32,83479.78,5.5,480073.85,24,12.81,22780.77,1,0.168,2,46,0
578,46,263021.6,21918.47,5.5,497363.75,12,11.53,44080.89,2,0.073,4,23,1
579,64,246008.54,20500.71,9.9,323348.78,84,22.93,7761.49,2,0.259,1,41,0
580,25,226201.6,18850.13,15.2,449681.53,36,13.49,15257.9,0,0.296,1,5,0
581,25,721058.41,60088.2,9.4,1219671.47,48,16.09,34622.08,1,0.316,1,3,1
582,61,130674.73,10889.56,4.1,27171.8,60,22.43,757.11,1,0.076,2,39,0
583,26,354944.32,29578.69,6.2,482244.98,48,19.2,14470.13,0,0.427,1,2,1
584,23,263117.25,21926.44,12.2,385187.91,12,19.03,35503.11,1,0.375,0,3,0
585,40,145553.64,12129.47,10.0,74976.37,48,11.92,1971.47,0,0.165,1,17,0
586,66,196902.08,16408.51,12.8,472402.9,84,20.38,10598.63,3,0.232,0,46,0
587,54,347485.08,28957.09,10.0,707408.27,12,19.9,65496.56,0,0.083,1,31,1
588,25,192490.75,16040.9,11.9,436881.01,48,15.04,12167.59,0,0.186,1,2,0
589,62,337655.68,28137.97,18.1,531401.56,84,14.77,10185.87,0,0.305,0,42,0
590,62,704030.26,58669.19,1.2,1488954.63,24,16.73,73424.27,2,0.064,1,39,1
591,60,322965.36,26913.78,20.0,198553.24,36,22.6,7644.61,1,0.301,1,40,0
592,65,143378.57,11948.21,12.7,310404.35,60,14.9,7368.21,2,0.193,1,45,0
593,32,194191.85,16182.65,21.1,449927.0,12,22.6,42240.67,6,0.318,0,11,1
594,68,257119.73,21426.64,3.1,62680.32,12,19.01,5776.7,1,0.33,0,45,0
595,36,248670.11,20722.51,9.9,416288.11,36,10.89,13607.06,0,0.082,1,15,0
596,60,319977.81,26664.82,8.8,133861.95,12,16.46,12174.57,1,0.197,0,38,0
597,49,346702.2,28891.85,12.4,585205.38,36,9.71,18803.35,1,0.316,0,25,0
598,59,704514.35,58709.53,10.3,1592697.71,24,19.74,80859.48,1,0.19,0,35,1
599,51,296007.53,24667.29,9.8,182009.82,48,9.14,4541.43,2,0.65,4,30,0
600,52,166691.95,13891.0,11.9,222692.45,48,10.46,5697.38,0,0.292,0,28,0
601,51,528027.19,44002.27,7.5,221993.33,12,16.97,20243.69,0,0.34,2,29,0
602,59,557664.21,46472.02,5.4,945843.17,60,21.09,25636.14,0,0.333,0,36,0
